Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
ZNF787 human tf ARCHS4 coexpression,194/299,6.407599559492422e-72,7.364467760376624e-70,0,0,8.706148089853512,1427.1870332331696,HDAC10;ZDHHC8;RPL8;ELK1;CAPN15;RPS6KA4;RAVER1;TRIM28;PSMD3;AKT1;PIEZO1;FAM53B;DAPK3;GTPBP6;AP1B1;SCRIB;RNF126;CDC34;WDR81;CDC37;ULK1;PRR12;RPL28;TELO2;RABL6;SF1;TWF2;MRPL12;RHOT2;PPP4C;DHX34;RRS1;ZBTB7B;PRELID1;INTS1;IRF2BP1;PRRC2A;HNRNPL;TRIP6;DUS1L;SLC2A4RG;OGFR;DAZAP1;SMG5;FASTK;NELFB;CIC;EMD;UPF1;TSC22D4;CLUH;TFE3;GAK;MED25;INF2;PITPNM1;RPUSD1;TKT;ZNF598;TOR4A;SZRD1;TOMM40;CTDP1;AP5Z1;RFNG;CENPB;RECQL4;HIRA;RXRA;PES1;HSF1;RPS2;MBD3;EGLN2;SF3A2;TMUB1;MYO9B;KIAA2013;SCAF1;GATAD2A;XAB2;BOP1;MYBBP1A;TAOK2;PNPLA6;IPO4;RAB43;STK11;KHSRP;ARHGDIA;PIM3;CAPN1;SH3GL1;RPS9;FBXW5;UBALD2;CYBA;AP5B1;ATAD3A;RNF40;CTDNEP1;MAP7D1;RAB35;ERF;ANAPC2;INO80E;RAB5C;MAZ;KMT2B;CORO1B;NOP9;BAG6;SBNO2;NDOR1;DPP7;IRAK1;NACC1;GRK6;DVL1;ISOC2;ESRRA;TGFB1;PPAN-P2RY11;CPSF1;SLC52A2;CHERP;LRFN4;SH3BP5L;UBE2S;GNB2;CNOT3;PLEKHM2;MAFK;ZNF777;LSM14B;UBE2M;KDM5C;PRKCSH;PTPN23;LMNB2;PPP1R9B;PTBP1;SART1;PPP6R1;SNAPC4;EFHD2;ZNF768;SCYL1;REXO1;AXIN1;DDX54;ARFGAP1;EPN1;TRAF7;EEF1D;DNAJC5;PPDPF;CPTP;AKT1S1;SLC25A10;PPP1R12C;ATG4D;TRABD;CEBPB;SMARCD2;RAB1B;SRF;FURIN;LMF2;USP19;REPIN1;DCAF15;FZR1;NCLN;MTA1;U2AF2;RALY;ZNF865;FBRS;CCDC71;SH2B1;PPP1R14B;ATP13A1;MID1IP1;FBXL19;USF2;CLCN7;ABHD17A;CARM1;TSPAN17;EIF3G;RBM42;STUB1;TRMT61A,ARCHS4_TFs_Coexp
THAP4 human tf ARCHS4 coexpression,194/299,6.407599559492422e-72,7.364467760376624e-70,0,0,8.706148089853512,1427.1870332331696,KEAP1;HGH1;RPL8;NOC2L;FGFRL1;RRP9;RPS6KA4;RAVER1;TRIM28;PSMD2;PSMD3;AP1S1;EPHB4;IFRD2;GTPBP6;AP1B1;SCRIB;SND1;HCFC1;CDC34;CDC37;UQCRC1;CCDC86;TTLL12;RPL29;AURKAIP1;RABL6;TRMT2A;MRPL12;DHX37;PRELID1;INTS1;IRF2BP1;C20ORF27;MRPL28;NR2F6;PRRC2A;HNRNPL;GIPC1;TRIP6;RNPS1;DUS1L;FARSA;SLC2A4RG;CDK16;DAZAP1;ARF1;ECSIT;MED16;SMG5;MRPL41;SMPD4;FASTK;HYAL3;KIF1C;NELFB;EMD;TEAD4;CCT3;UPF1;PRMT5;PRMT1;MRPS2;NME4;MLF2;CTU2;RPUSD1;ALDOA;TKT;ZNF598;SZRD1;AHCY;TOMM40;PKN3;SSNA1;GPS1;MRPS34;CENPB;RECQL4;PES1;HSF1;RPS2;RPL18;MBD3;MDH2;WDR18;AP3D1;KIAA2013;TUBB4B;SCAF1;XAB2;BOP1;MYBBP1A;NUP188;IPO4;KHSRP;ARHGDIA;MACROD1;LZTS2;MEN1;FBXW5;PCYT2;USP5;ATAD3A;RNF40;TUFM;CTDNEP1;PRPF6;ILVBL;ERF;SNRPB;SLC27A4;ZNF672;TUBGCP2;MAZ;CORO1B;STIP1;IRAK1;NACC1;DVL1;DVL2;ZNF787;CYC1;ISOC2;EEFSEC;ESRRA;SLC52A2;GOT2;CHERP;LRFN4;UBE2S;STK25;GNB2;CNOT3;ZNF777;ACO2;COPE;UBE2M;EIF4G1;SLC25A1;PRKCSH;WDR4;LMNB2;MRPL4;PTBP1;SART1;SEC61A1;MLST8;ZNF768;WDR5;MYBL2;PGM1;SCYL1;SIGMAR1;DDX54;RAD23A;KLF16;TRAF7;SAPCD2;CPTP;AKT1S1;SLC25A10;THOP1;MCM2;SLC25A6;GTF3C1;SMARCD2;RAB1B;USP19;PPM1G;REPIN1;TMEM201;NCLN;PUF60;U2AF2;POLD1;POLD2;EIF4H;POLR2E;ZNF865;E2F4;PPP1R14B;FBXL19;ADRM1;SGTA;PDAP1;CARM1;TSPAN17;EIF3G;RBM42;STUB1;EIF3C;TRMT61A;BCAR1,ARCHS4_TFs_Coexp
CPSF4 human tf ARCHS4 coexpression,194/299,6.407599559492422e-72,7.364467760376624e-70,0,0,8.706148089853512,1427.1870332331696,SMARCB1;RRP1;TONSL;HGH1;RPL8;NOC2L;CDC20;RPS15;COMTD1;RAVER1;TRIM28;PSMD3;RPL36;RPL35;PTOV1;SCRIB;MIF;CSNK1E;SND1;HCFC1;RNF126;CDC34;CCDC86;TTLL12;RPL29;AURKAIP1;LLGL1;TELO2;RABL6;POM121;TMEM161A;CDCA5;MRPL12;RHOT2;PPP4C;ZNF703;DHX37;NKX2-5;PUSL1;RBM10;CDT1;PRELID1;INTS1;PLK1;XRCC3;IRF2BP1;C20ORF27;PA2G4;UBAC1;SMARCA4;PRRC2A;HNRNPL;DHFR;TBL3;TRIP6;RNPS1;DUS1L;FARSA;CDK16;DAZAP1;CCDC124;SMG5;SMPD4;RAC3;NELFB;EMD;TEAD4;CCT3;UPF1;MRPS26;CLUH;PRMT1;MRPS2;NME4;KIF22;TUBG1;MZT2B;RPUSD1;INCENP;KIFC1;PGAM5;ZNF598;AHCY;TOMM40;PKN3;GPS1;MRPS34;SRRT;RECQL4;HIRA;PES1;RAD54L;CILP2;RPS2;RPL18;UBL4A;MBD3;RANBP1;SF3A2;CDKN2A;RRP1B;GATAD2A;BOP1;MYBBP1A;TACC3;HSPA1B;IPO4;STK11;KHSRP;FAM3A;SH3GL1;MEN1;ATAD3B;ATAD3A;CDC25A;RNF40;TUFM;ILF3;ERF;ANKS6;SNRPB;SLC27A4;INO80E;MAZ;PKMYT1;STIP1;IRAK1;ZNF787;CYC1;CPSF1;RHBDD3;CHCHD10;CHERP;LRFN4;UBE2S;CNOT3;UBE2O;ZNF777;TCF3;TAB1;SAE1;RNF187;UBE2M;MCM7;CHTF18;FOXM1;LMNB2;MRPL4;PTBP1;SNAPC4;MLST8;ZNF768;WDR5;UBTF;HMG20B;MYBL2;SCARF2;POLE;RBM14;SIGMAR1;CAD;DDX54;YDJC;FAM189B;SAPCD2;ESPL1;SLC25A10;THOP1;MCM2;SLC25A6;LRP3;LAGE3;CLN6;PPM1G;DCAF15;FZR1;TMEM201;NCLN;MTA1;CDC45;U2AF2;POLD1;E2F1;POLR2E;UBQLN4;PPP1R14B;NAA10;FBXL19;ADRM1;CARM1;EIF3G;RBM42;STUB1;BCOR,ARCHS4_TFs_Coexp
FARSA human tf ARCHS4 coexpression,194/299,6.407599559492422e-72,7.364467760376624e-70,0,0,8.706148089853512,1427.1870332331696,SMARCB1;POP7;CCNF;RRP1;KEAP1;RPL8;NOC2L;RRP9;NUBP2;CDC20;RAVER1;TRIM28;PSMD2;PSMD3;IFRD2;IMP4;SND1;SCAMP3;DDX39A;ARMC6;GRWD1;CLPP;CDC37;CSNK2B;CCDC86;TTLL12;RPL29;AURKAIP1;DUS3L;TELO2;TMEM161A;CDCA4;CDCA5;TRMT2A;MRPL12;PPP4C;PDCD11;DHX37;CDT1;PRELID1;PLK1;IRF2BP1;C20ORF27;MRPL28;PA2G4;ZWINT;TBL3;LAS1L;EIF6;RNPS1;CD320;GPI;ARF1;FEN1;MRPS12;CCDC124;MRPL38;TUBA1B;RAC3;NELFB;TK1;EMD;CCT3;PRMT5;NUDC;MRPS26;CLUH;PRMT1;MRPS2;NME4;KIF22;TUBG1;MLF2;APRT;CTU2;RPUSD1;INCENP;KIFC1;PGAM5;ALDOA;SF3B4;AHCY;TOMM40;PKN3;SSNA1;GPS1;MRPS34;SRRT;NOC4L;TYMS;PSMA7;RECQL4;EXOSC5;EXOSC4;PES1;HSF1;SCAND1;RPS2;RPL18;CCT4;RANBP1;MDH2;MCRS1;WDR18;RRP1B;YIF1B;MAD2L2;BOP1;MYBBP1A;PRPF31;NUP188;MPG;IPO4;CHCHD2;TMEM147;KHSRP;RUVBL2;RUVBL1;CFL1;PMPCA;USP5;ATAD3A;RNF40;TUFM;ILF3;PRPF6;MRTO4;NHP2;GEMIN4;RNASEH2A;MAZ;PKMYT1;HSPBP1;NME1-NME2;STIP1;IRAK1;CYC1;NDUFV1;NOP14;NOP16;SLC52A2;LSM4;CHERP;UBE2S;SAE1;COPE;PHF19;UBE2M;EIF4G1;MCM7;LMNB2;MRPL4;PTBP1;SART1;MLST8;WDR5;MYBL2;RBM14;SIGMAR1;DDX56;CAD;DDX54;AHSA1;RANGAP1;YDJC;ESPL1;MCM5;SLC25A10;THOP1;DCTPP1;MCM2;SLC25A6;TBRG4;PPM1G;NCLN;CDC45;PUF60;U2AF2;POLD1;POLD2;E2F1;EIF4H;POLR2E;RALY;ABCF2;GADD45GIP1;PPP1R14B;ADRM1;SGTA;EIF3G;RBM42;STUB1;EIF3C;TRMT61A,ARCHS4_TFs_Coexp
NOC4L human tf ARCHS4 coexpression,193/299,5.536906149332804e-71,5.966016375906097e-69,0,0,8.576546349466776,1387.445962712211,SMARCB1;POP7;RRP1;RPL8;NOC2L;RRP9;NUBP2;CDC20;RPS15;COMTD1;RAVER1;TRIM28;PSMD3;ARL6IP4;JMJD4;MAP1S;IFRD2;RFX1;RNF126;DDX39A;ARMC6;THAP7;GRWD1;CLPP;CDC37;CSNK2B;CCDC86;TTLL12;RPL29;PFN1;AURKAIP1;DUS3L;TMEM161A;MRPL12;ZNHIT2;PPP4C;DHX37;DPH7;PUSL1;CDT1;PRELID1;SIVA1;IRF2BP1;C20ORF27;MRPL28;PA2G4;TBL3;TRIP6;RNPS1;FARSA;SLC2A4RG;CD320;FBXL6;ARF1;MRPS12;CCDC124;MRPL38;CLTA;MED16;MRPL41;SMPD4;FASTK;DGCR6L;RAC3;NELFB;EMD;PRMT5;NUDC;MRPS26;NSUN5;PRMT1;MRPS2;MLF2;APRT;MZT2B;CTU2;RPUSD1;ZNF598;SF3B4;SF3B5;DTYMK;ZNF593;TOMM40;PKN3;SSNA1;GPS1;MRPS34;SRRT;PSMA7;RECQL4;EXOSC4;PES1;HSF1;SCAND1;RPS2;RPL18;RANBP1;SF3A2;MTX1;MDH2;MCRS1;WDR18;TMUB1;DOHH;TUBB4B;TARBP2;YIF1B;MAD2L2;BOP1;MYBBP1A;PRPF31;MPV17L2;IPO4;CHCHD2;RUVBL2;ARHGDIA;CFL1;FBXW5;ATAD3A;TUFM;DPM2;BRMS1;MRTO4;NHP2;SNRPB;RNASEH2A;NDUFB10;RPS19BP1;MAZ;PKMYT1;HSPBP1;BCL2L12;IRAK1;CYC1;NDUFV1;ISOC2;SDF2L1;NOP16;SLC52A2;LSM4;CHERP;DRAP1;LSM7;UBE2S;COPE;NFKBIB;GALK1;WDR4;CHTF18;MRPL4;PTBP1;HEBP2;MRPL2;NOB1;MFSD3;MLST8;WDR5;MYBL2;ZNF524;RBM14;DDX54;YDJC;KLF16;NDUFS8;NDUFS6;AKT1S1;SLC25A10;THOP1;DCTPP1;MCM2;SLC25A6;TRABD;TSSC4;CXXC1;DCAF15;NCLN;PUF60;CCDC85B;POLD1;POLD2;EIF4H;POLR2E;RALY;E2F4;GADD45GIP1;ADRM1;SGTA;BCKDK;INAFM1;EIF3G;RBM42;STUB1;TRMT61A,ARCHS4_TFs_Coexp
DVL2 human tf ARCHS4 coexpression,190/299,3.268024862959344e-68,3.3141616845540643e-66,0,0,8.202201516033126,1274.553221516696,SMARCB1;NUP188;KEAP1;RPL8;NOC2L;IPO4;SYDE1;RAVER1;TRIM28;KHSRP;ARHGDIA;PSMD3;AKT1;LZTS2;EPHB4;SH3GL1;MEN1;RPS9;USP5;IFRD2;GTPBP6;PTOV1;SCRIB;CSNK1E;ATAD3A;SND1;RNF40;HCFC1;TUFM;RNF126;ILF3;CDC34;CDC37;RAB35;GEMIN4;FSCN1;ERF;TTLL12;PRR12;LLGL1;TELO2;RABL6;SNRPB;ANAPC2;POM121;INO80E;SRCAP;MAZ;KLHL17;TRMT2A;PKMYT1;NOP9;BAG6;RHOT2;NDOR1;IRAK1;NACC1;TMEM129;DVL1;DHX37;RBM10;ISOC2;CDT1;INTS1;CPSF1;NONO;SLC52A2;IRF2BP1;TBCD;PRRC2B;SMARCA4;PRRC2A;CHERP;HNRNPL;UBE2S;FASN;GNB2;TRIP6;CNOT3;UBA1;DUS1L;CNTROB;TCF3;CDK16;RNF187;UBE2M;EIF4G1;ZNF512B;DAZAP1;KDM5C;MCM7;PRKCSH;PTPN23;MED16;CHTF18;FOXM1;SMG5;LMNB2;LMNB1;MED12;SMPD4;ZC3H7B;PPP6R1;SIX5;FASTK;ZNF768;WDR5;UBTF;RAC3;HMG20B;NELFB;MYBL2;CIC;EMD;POLE;PELP1;SCYL1;UNC45A;UPF1;LRRC45;CLUH;PRMT1;CAD;DDX54;NME4;SREBF2;ARFGAP1;MLF2;DDB1;TRAF7;INCENP;KIFC1;AKT1S1;SLC25A10;TKT;ZNF598;THOP1;MCM2;SLC25A6;SF3B4;GTF3C1;SMARCD2;SZRD1;AHCY;TOMM40;PKN3;SRRT;WIZ;MLLT1;CENPB;LMF2;USP19;PPM1G;RECQL4;REPIN1;DCAF15;HIRA;FZR1;TMEM201;NCLN;MTA1;U2AF2;PES1;POLD1;HSF1;E2F1;EIF4H;RALY;ANKRD52;RPS2;UBQLN4;HES4;MBD3;SF3A1;PPP1R14B;SF3A2;FBXL19;AP3D1;SCAF1;GATAD2A;XAB2;BOP1;PFKL;MYBBP1A;CARM1;TAOK2;EIF3G;RBM42;NCAPD2;EIF3C,ARCHS4_TFs_Coexp
MAZ human tf ARCHS4 coexpression,189/299,2.661612474299813e-67,2.4150631082594096e-65,0,0,8.082020845396642,1238.9274783308692,MDC1;NUP188;TRRAP;ATN1;RPL8;NOC2L;CAPN15;IPO4;RPS6KA4;STK11;RAVER1;TRIM28;KHSRP;ARHGDIA;PSMD3;AKT1;PIEZO1;LZTS2;MEN1;PAQR4;USP5;DDX11;AP1B1;PTOV1;SCRIB;CSNK1E;ATAD3A;SND1;RNF40;HCFC1;CTDNEP1;ILF3;ERF;TTLL12;RPL29;PRR12;TELO2;RABL6;SF1;GLYR1;ANAPC2;POM121;INO80E;TBC1D9B;SRCAP;KMT2B;KLHL17;PKMYT1;NOP9;BAG6;RAI1;RHOT2;NDOR1;IRAK1;ZNF703;NACC1;DVL1;DHX37;CDT1;NOP14;INTS1;CPSF1;XRCC3;IRF2BP1;PRRC2B;PRRC2A;CHERP;HNRNPL;LRFN4;UBE2S;FASN;GNB2;CNOT3;UBA1;ZNF777;DUS1L;TCF3;SLC2A4RG;CDK16;RNF187;UBE2M;EIF4G1;ZNF512B;DAZAP1;KDM5C;ZMYND19;PRKCSH;CHTF18;FOXM1;SMG5;LMNB2;PPP1R9B;LMNB1;PTBP1;SART1;SMPD4;ZC3H7B;PPP6R1;ZNF768;WDR5;UBTF;RAC3;NELFB;MYBL2;CIC;EMD;TNPO2;POLE;GIT1;UPF1;BRD2;LRRC45;CLUH;REXO1;PRMT1;CAD;AXIN1;DDX54;RANGAP1;RAD23B;SREBF2;KLF16;ARFGAP1;TRAF7;TFDP1;SAPCD2;ESPL1;INCENP;KIFC1;AKT1S1;PGAM5;SLC25A10;TKT;ZNF598;THOP1;MCM2;GTF3C1;SMARCD2;SZRD1;AHCY;TOMM40;PKN3;RAB1B;SRRT;FOXK2;WIZ;LRP3;CENPB;USP19;RECQL4;REPIN1;DCAF15;HIRA;FZR1;NCLN;MTA1;CCDC85C;PES1;POLD1;E2F1;EIF4H;ZNF865;ANKRD52;RPS2;E2F4;FBRS;UBQLN4;MBD3;SF3A1;PPP1R14B;SF3A2;ATP13A1;FBXL19;AP3D1;SCAF1;USF2;GATAD2A;XAB2;BOP1;PFKL;MCM3AP;MYBBP1A;CARM1;TAOK2;EIF3G;RBM42;NCAPD2;STUB1;EIF3C,ARCHS4_TFs_Coexp
ZNF282 human tf ARCHS4 coexpression,189/299,2.661612474299813e-67,2.4150631082594096e-65,0,0,8.082020845396642,1238.9274783308692,NUP188;ZDHHC8;RPL8;NOC2L;ELK1;CAPN15;FGFRL1;IPO4;RPS6KA4;STK11;RAVER1;TRIM28;KHSRP;ARHGDIA;PSMD3;AKT1;PIEZO1;LZTS2;EPHB4;MEN1;USP5;DAPK3;GTPBP6;AP1B1;SCRIB;ACTN4;CSNK1E;ATAD3A;SND1;RNF40;HCFC1;ILF3;CDC37;MAP7D1;RAB35;ERF;TTLL12;RPL29;PRR12;TELO2;RABL6;SLC27A4;ANAPC2;POM121;INO80E;TBC1D9B;SRCAP;MAZ;KMT2B;KLHL17;MRPL12;NOP9;BAG6;NDOR1;IRAK1;ZNF703;NACC1;DVL1;DHX37;ZNF787;CDT1;NOP14;PPAN-P2RY11;INTS1;CPSF1;IRF2BP1;PRRC2B;PRRC2A;CHERP;HNRNPL;LRFN4;SH3BP5L;UBE2S;FASN;GIPC1;GNB2;TRIP6;CNOT3;UBA1;ZNF777;DUS1L;TCF3;SLC2A4RG;CDK16;UBE2M;EIF4G1;OGFR;ZNF512B;DAZAP1;KDM5C;ZMYND19;PRKCSH;PTPN23;SMG5;LMNB2;LMNB1;RPTOR;PTBP1;SART1;SMPD4;ZC3H7B;PPP6R1;FASTK;SNAPC4;CEP170B;ZNF768;WDR5;UBTF;NELFB;MYBL2;CIC;EMD;TNPO2;SCYL1;UPF1;BRD2;SREBF1;CLUH;REXO1;CAD;AXIN1;DDX54;RANGAP1;RAD23B;SREBF2;KLF16;ARFGAP1;NCOR2;DDB1;TRAF7;INF2;SAPCD2;INCENP;KIFC1;AKT1S1;CDC42EP1;SLC25A10;TKT;ZNF598;THOP1;MCM2;GTF3C1;SMARCD2;SZRD1;AHCY;TOMM40;SRF;DOT1L;SRRT;FOXK2;WIZ;MLLT1;SLC7A1;CENPB;USP19;RECQL4;REPIN1;DCAF15;HIRA;FZR1;NCLN;MTA1;PES1;POLD1;MICALL1;EIF4H;ZNF865;ANKRD52;RPS2;CCDC71;MBD3;SF3A1;PPP1R14B;SF3A2;ATP13A1;FBXL19;AP3D1;PDAP1;SCAF1;USF2;GATAD2A;XAB2;BOP1;MYBBP1A;CARM1;TAOK2;EIF3G;STUB1;BCAR1,ARCHS4_TFs_Coexp
E2F1 human tf ARCHS4 coexpression,188/299,2.1361836211959576e-66,1.7537050299723005e-64,0,0,7.964036974746092,1204.2547356229484,MDC1;NUP188;CCNF;TONSL;RPL8;MKI67;NOC2L;CAPN15;IPO4;CDC20;RAVER1;TRIM28;KHSRP;ARHGDIA;PSMD3;AKT1;TMPO;PAQR4;USP5;DDX11;SCRIB;ATAD3A;FTSJ1;SND1;CDC25A;RNF40;HCFC1;TUFM;ILF3;DDX39A;UQCRC1;ERF;CCDC86;TTLL12;TELO2;RABL6;SNRPB;POM121;CDCA4;PRKDC;CDCA5;MEPCE;MAZ;MRPL12;PKMYT1;IQGAP3;NOP9;STIP1;NDOR1;PDCD11;IRAK1;NACC1;DHX37;CYC1;FANCI;CDT1;PRELID1;NOP14;INTS1;CPSF1;NONO;XRCC3;IRF2BP1;FANCA;PA2G4;ZWINT;PRRC2A;CHERP;HNRNPL;DHFR;TPX2;LRFN4;UBE2S;STK25;HNRNPF;CDK2;UBA1;DUS1L;TCF3;SAE1;CDK16;PHF19;UBE2M;EIF4G1;ZNF512B;DAZAP1;FEN1;KDM5C;ZMYND19;MCM7;PRKCSH;NCAPG2;CHTF18;FOXM1;SMG5;LMNB2;LMNB1;MRPL4;PTBP1;TUBA1B;SMPD4;PPP6R1;ZNF768;WDR5;UBTF;NELFB;MYBL2;TK1;EMD;POLE;CCT3;UPF1;LRRC45;CLUH;PRMT1;SIGMAR1;CAD;DDX54;KIF22;SMC1A;RANGAP1;TRAF7;TFDP1;SAPCD2;ESPL1;INCENP;KIFC1;PGAM5;KIF2C;SLC25A10;TKT;ZNF598;THOP1;DTL;MCM2;SF3B4;GTF3C1;SMARCD2;SZRD1;AHCY;TOMM40;PKN3;SRRT;TYMS;SLC7A1;CENPB;CLN6;PPM1G;RECQL4;DCAF15;HIRA;TMEM201;NCLN;MTA1;PUF60;U2AF2;PES1;POLD1;POLD2;EIF4H;RAD54L;RALY;ANKRD52;RPS2;MBD3;RANBP1;PPP1R14B;SF3A2;RRM2;SPAG5;FBXL19;ADRM1;RRP1B;SCAF1;MYO19;GATAD2A;BYSL;TICRR;BOP1;GALE;MYBBP1A;RFWD3;CARM1;TACC3;RBM42;NCAPD2;EIF3C;TRMT61A,ARCHS4_TFs_Coexp
FIZ1 human tf ARCHS4 coexpression,188/299,2.1361836211959576e-66,1.7537050299723005e-64,0,0,7.964036974746092,1204.2547356229484,MIDN;HDAC10;ZFAND3;ATN1;ZDHHC8;ELK1;CAPN15;RPS6KA4;STK11;RAVER1;TRIM28;KHSRP;ARHGDIA;PSMD3;AKT1;PIEZO1;CCDC97;PRKACA;LZTS2;MEN1;FBXW5;GTPBP6;PTOV1;SCRIB;FOXP4;ATAD3A;RNF40;HCFC1;CTDNEP1;ACAP3;PYGO2;ILF3;WDR81;CDC37;MAP7D1;RAB35;ERF;ULK1;PRR12;RPL28;TELO2;RABL6;SF1;GLYR1;ANAPC2;POM121;INO80E;TBC1D9B;RAB5C;SRCAP;MEPCE;MAZ;KMT2B;KLHL17;AGAP3;CORO1B;NOP9;BAG6;SBNO2;NDOR1;KLC2;DPP7;POM121C;IRAK1;NACC1;DVL1;CAMTA2;PIP5K1C;ZNF787;ZBTB7B;BCL9L;TGFB1;PPAN-P2RY11;INTS1;CPSF1;TNK2;IRF2BP1;PRRC2A;CHERP;HNRNPL;LRFN4;SH3BP5L;GNB2;CNOT3;GNB1;PLEKHM2;MAFK;ZNF777;DUS1L;TCF3;TAB1;SLC2A4RG;UBE2M;EIF4G1;OGFR;DAZAP1;KDM5C;PRKCSH;PTPN23;MED15;SMG5;PPP1R9B;PTBP1;SART1;SMPD4;SIN3B;ZC3H7B;PPP6R1;FASTK;SNAPC4;ZNF768;UBTF;ZNF646;NELFB;ZNF524;CIC;EMD;TNPO2;GIT1;UPF1;BRD2;SREBF1;CLUH;REXO1;TFE3;AXIN1;DYNLL2;SREBF2;KLF16;ARFGAP1;EPN1;NCOR2;GAK;TRAF7;MED25;INF2;KIFC2;PITPNM1;DNAJC5;AKT1S1;ARHGEF2;ZNF598;PPP1R12C;NAPA;SMARCD2;SZRD1;RAB1B;SRF;DOT1L;SRRT;WIZ;MLLT1;CENPB;RELA;LMF2;USP19;REPIN1;DCAF15;HIRA;FZR1;MTA1;TAF1C;U2AF2;PES1;HSF1;ZNF865;ANKRD52;FBRS;SH2B1;MBD3;EGLN2;SF3A2;ATP13A1;FBXL19;AP3D1;PDAP1;USF2;GATAD2A;SKI;CLCN7;XAB2;BOP1;CARM1;TAOK2;TSPAN17;STUB1;PNPLA6;TRMT61A,ARCHS4_TFs_Coexp
SF3A2 human tf ARCHS4 coexpression,187/299,1.6896237852867432e-65,1.3240506390156118e-63,0,0,7.848191034226191,1170.5068769164352,MDC1;HDAC10;TONSL;ATN1;ZDHHC8;NOC2L;CAPN15;STK11;RAVER1;TRIM28;EME2;WDR90;KHSRP;ARHGDIA;PSMD3;AKT1;PIEZO1;LZTS2;MEN1;DDX11;GTPBP6;PTOV1;SCRIB;ATAD3B;ATAD3A;RNF40;HCFC1;CTDNEP1;ACAP3;RNF126;ILF3;CDC37;ERF;ULK1;TTLL12;PRR12;RPL28;TELO2;RABL6;SF1;ANAPC2;POM121;INO80E;SRCAP;MAZ;KMT2B;KLHL17;TRMT2A;ABCB8;PKMYT1;BAG6;RHOT2;POM121C;IRAK1;NACC1;GRK6;ZNF787;PRR22;CDT1;RTEL1-TNFRSF6B;PPAN-P2RY11;INTS1;CPSF1;XRCC3;IRF2BP1;FANCA;PRRC2A;CHERP;HNRNPL;ARHGAP33;LRFN4;GNB2;CNOT3;UBA1;ZNF777;DUS1L;TCF3;CDK16;PHF19;UBE2M;EIF4G1;OGFR;ZNF512B;DAZAP1;KDM5C;PRKCSH;AP2A1;PTPN23;CHTF18;MED15;SMG5;LMNB2;LMNB1;MRPL4;PTBP1;PIDD1;SART1;SMPD4;ZC3H7B;PPP6R1;FASTK;SNAPC4;ZNF768;UBTF;RAC3;NELFB;MYBL2;CIC;EMD;POLE;GIT1;PELP1;UPF1;BRD2;LRRC45;CLUH;REXO1;AXIN1;DDX54;RANGAP1;SREBF2;KLF16;ARFGAP1;EPN1;NCOR2;GAK;GIGYF1;TRAF7;MED25;C1ORF159;INCENP;KIFC1;AKT1S1;SLC25A10;ZNF598;THOP1;PPP1R12C;SF3B4;TRABD;SZRD1;PKN3;DOT1L;SRRT;WIZ;MLLT1;LMF2;USP19;RECQL4;REPIN1;DCAF15;HIRA;FZR1;TMEM201;NCLN;MTA1;POLR2A;TAF1C;U2AF2;PES1;POLD1;HSF1;E2F1;RALY;ZNF865;ANKRD52;FBRS;SH2B1;MBD3;SF3A1;ATP13A1;FBXL19;SGTA;TMUB1;SCAF1;USF2;MAPK12;GATAD2A;CLCN7;XAB2;BOP1;PFKL;MYBBP1A;ABHD17A;CARM1;TAOK2;EIF3G;RBM42,ARCHS4_TFs_Coexp
